cluster_id,stock_code,stock_name,factual_title,factual_summary,representative_article,source_count,article_ids,source_urls,gold_label,label_reason
998,042660,한화오션,"중진공, EU 탄소국경조정제도 대응 교육 실시 및 신안우이 해상풍력 착공","중소벤처기업진흥공단은 EU 탄소국경조정제도(CBAM) 대응을 위한 중소기업 맞춤형 교육을 이달부터 다음 달까지 전국 주요 거점에서 오프라인으로 진행한다. 이론 교육에서는 기초·심화 과정을 통합하고 문제 풀이를 도입했으며, 실습 교육에선 가상 사업장을 대상으로 탄소배출량을 산정해 EU 보고 양식에 작성하는 과정을 포함한다. 한편, 전남 신안군 우이도 해상에는 3조 4000억 원 규모의 390MW급 해상풍력 발전단지가 착공했으며, 2029년 1월 상업운전을 목표로 한다. 국민성장펀드와 미래에너지펀드가 사업비의 40%를 투자하며, 연간 1062GWh의 전기를 생산해 약 30만 가구에 공급할 예정이다.","[정책브리핑] 중진공, 유럽 수출 중소기업 대상 '탄소 규제 대응' 교육",1,5299,https://esgeconomy.com/news/articleView.html?idxno=16076,,
999,042660,한화오션,"한화오션, 작업자 동작 데이터 활용한 피지컬 AI 실증 착수","한화오션은 숙련공의 작업자 동작 데이터를 로봇에 학습시키는 피지컬 AI 실증에 나섰다. 산업부는 제조 암묵지 기반 AI 모델 개발사업에 30개 과제를 선정했으며, 과기정통부는 340억 원 규모의 피지컬 AI 선도기술 개발사업을 추진 중이다. 포스코는 숙련 기술자를 '포스코 명장'으로 선정해 암묵지를 디지털 자산으로 전환하는 방안을 진행 중이다.","340억 투입, AI에 숙련공 38년 경험 넣는다",1,5288,https://sedaily.com/article/20069338?ref=naver,,
1000,042660,한화오션,"소프트힐스, AI 디지털 트윈 플랫폼 VIZZARDX와 VIZMaven 출시","소프트힐스는 Physical AI 기반의 차세대 Viewer Solution VIZZARDX와 Visible AI 기반의 인지적 통찰형 AI 플랫폼 VIZMaven을 개발했으며, VIZMaven은 Private LLM, Semantic 검색, RAG 및 MCP를 활용한 사내 포털·지식베이스 연계 기능을 제공한다. 이 기술들은 한화오션, HD현대 조선소, 삼성중공업, 한화에어로스페이스, SK하이닉스 등 국내 주요 대기업에 공급될 예정이다.","첨단 기술의 융합 시대, 디지털 트윈과 AI 융합이 핵심이다",1,5142,http://engjournal.co.kr/news/articleView.html?idxno=3878,,
1001,042660,한화오션,"현대건설·대우건설, 2분기 실적 전망 및 해상풍력·SMR 사업 동향","유진투자증권은 현대건설과 대우건설의 2분기 실적을 전망하며, 현대건설의 매출액은 전년 동기 대비 11.4% 감소한 6조8436억원, 영업이익은 11.9% 증가한 2428억원으로 예상했다. 대우건설의 경우 매출액은 11.1% 감소한 2조219억원, 영업이익은 115.6% 증가한 1772억원으로 전망했다. 두 회사 모두 건축 및 주택 부문은 부진하지만 해외 프로젝트의 정산 효과가 실적을 견인할 것으로 분석했으며, 현대건설은 한화오션과 전략적 파트너십을 맺고 38조원 규모의 해상풍력 파이프라인(자체 개발사업 3건, 경쟁 입찰 8건)을 확보했다. 또한 현대건설은 미국 홀텍, 웨스팅하우스, 테라파워, 네덜란드 토리존, 미국 팬코 등 글로벌 SMR 개발사들과 파트너십을 체결하며 4세대 원자로 포트폴리오를 확장하고 있다.","대우·현대건설, 2분기 수익성 개선 기대…원전은 숨 고르기",1,5284,https://mk.co.kr/article/12102147,,
1002,042660,한화오션,"한화오션, 2026년 7월 20일 코스피 급락 속 외국인·기관 매수 전환","2026년 7월 20일 코스피 지수는 전 거래일 대비 177.02포인트(2.59%) 하락한 6643.58포인트로 개장했으며, 개장 직후 6515.24포인트까지 급락해 6500선 붕괴 직전까지 밀렸다. 이후 외국인과 기관 투자자의 강력한 저가 매수세가 유입되며 낙폭을 축소해 오전 9시 50분 기준 92.34포인트(1.35%) 하락한 6728.26포인트를 기록했다. 코스닥 지수는 전 거래일 대비 24.77포인트(3.13%) 하락한 767.07포인트로 출발했으나 장중 매수세 유입으로 낙폭을 일부 회복했다.","[개장 증시] 코스피, '6515선' 급락 출발 뒤 외국인·기관 사자 전환 속...",1,4987,https://businesskorea.co.kr/news/articleView.html?idxno=273233,,
1003,042660,한화오션,"HD현대, 네이버클라우드와 피지컬 AI 기반 조선 사업 혁신 업무협약 체결","HD한국조선해양은 2026년 7월 20일 네이버클라우드와 '피지컬 AI 기반 조선 사업 혁신 업무협약'을 체결했다. 양사는 조선업 특화 AI·클라우드 인프라, 데이터센터 및 통합 전력 인프라, SDV 및 조선 AI 전환(AX) 기술, 피지컬 AI·로봇 기술 활용, 디지털 교육 등을 공동 추진한다. 이번 협약은 2024년 시작된 생성형 AI·클라우드 협력을 생산현장·로봇·선박 운영 분야로 확대한 것으로, 선박 건조 후 소프트웨어 업데이트를 통한 기능 제어·개선까지 협력 범위를 넓힌다.","HD현대, 네이버와 조선 AI 생태계 구축…스마트조선소 경쟁 가속",1,7783,http://4th.kr/news/articleView.html?idxno=2114959,,
1004,042660,한화오션,"산업은행·신용보증기금·한화그룹, 방산·조선 협력사 시설투자 지원 업무협약 체결","한국산업은행, 신용보증기금, 한화그룹은 20일 서울 여의도에서 '방산·조선 동반성장 금융프로그램' 업무협약을 체결했다. 한화그룹은 신용보증기금에 특별출연금을 납부하고, 신용보증기금은 추천 협력사에 우대보증을 제공하며, 산업은행은 미래전략산업특별자금을 활용해 시설자금 대출을 지원한다. 지원 대상은 자동화 설비 구축 등 시설투자 수요가 있는 비수도권 소재 방산·조선업 중소·중견기업으로, 기존 운영자금 중심 지원에서 대규모 시설투자 영역까지 지원 체계가 확대되었다.","한화 , 산은·신보와 협력 방산·조선 협력사 상생금융 지원",76,8797|8795|8794|8793|8790|8789|8788|8786|8785|8784|8783|9301|9300|9299|9298|9297|9296|9295|9293|9290|9289|9288|9287|9286|9284|9283|9811|9813|9812|9810|9808|9807|9803|9800|9798|9797|9799|9796|9795|9794|9791|9790|9789|9788|9785|9784|10294|10292|10289|10288|10287|10285|10283|10803|10802|10798|10801|10800|10799|10796|10795|10792|10791|10789|10790|10787|10785|10784|10783|11290|11286|11287|11288|11284|11283|11789|11788|11786|11784|11783|12285|12286|12284|12785|12783|13283,https://daily.hankooki.com/news/articleView.html?idxno=1387206|https://businessplus.kr/news/articleView.html?idxno=114324|https://etnews.com/20260720000271|https://mt.co.kr/industry/2026/07/20/2026072014172688838|https://etoday.co.kr/news/view/2605239|https://yna.co.kr/view/AKR20260720105000002?input=1195m|https://edaily.co.kr/news/newspath.asp?newsid=02728966645516488|http://newsworker.co.kr/news/articleView.html?idxno=437164|https://joongangenews.com/news/articleView.html?idxno=533926|http://popcornnews.net/news/articleView.html?idxno=127027|https://sentv.co.kr/article/view/sentv202607200142|https://mt.co.kr/finance/2026/07/20/2026072014280165359|https://dailian.co.kr/news/view/1668777?sc=Naver|https://s-journal.co.kr/news/articleView.html?idxno=42491|http://fnnews.com/news/202607201441413135|https://sedaily.com/article/20069491?ref=naver|http://sisafocus.co.kr/news/articleView.html?idxno=362730|https://news1.kr/industry/general-industry/6232928|https://joongangenews.com/news/articleView.html?idxno=533930|https://seoulfn.com/news/articleView.html?idxno=633683|https://businessplus.kr/news/articleView.html?idxno=114328|https://newsis.com/view/NISX20260720_0003715412|https://viva100.com/article/20260720500895|https://view.asiae.co.kr/article/2026072015053868306|https://lcnews.co.kr/news/articleView.html?idxno=205175|https://ziksir.com/news/articleView.html?idxno=140536|http://newslock.co.kr/news/articleView.html?idxno=133149|https://g-enews.com/view.php?ud=20260720143550642424debea800_1|https://g-enews.com/view.php?ud=202607201504282158bb91c46fcd_1|https://newsinside.kr/news/articleView.html?idxno=4848328|https://shinailbo.co.kr/news/articleView.html?idxno=5042472|https://pointe.co.kr/news/articleView.html?idxno=81996|http://metroseoul.co.kr/article/20260720500389|https://industrynews.co.kr/news/articleView.html?idxno=83470|https://getnews.co.kr/news/articleView.html?idxno=875527|https://seoultimes.news/news/article.html?no=2000097908|http://popcornnews.net/news/articleView.html?idxno=127047|http://inews24.com/view/1986938|https://weekly.hankooki.com/news/articleView.html?idxno=7174951|https://dt.co.kr/article/12073664?ref=naver|https://biz.heraldcorp.com/article/10813960?ref=naver|https://ajunews.com/view/20260720155340090|https://news.tf.co.kr/read/economy/2344916.htm|https://sidae.com/article/2026072014175324841|https://etnews.com/20260720000343|https://socialvalue.kr/news/view/1065595912365748|http://efnews.co.kr/news/articleView.html?idxno=131066|https://mediapen.com/news/view/1111081|https://financialpost.co.kr/news/articleView.html?idxno=267151|https://megaeconomy.co.kr/news/newsview.php?ncode=1065595718376514|https://onews.tv/news/articleView.html?idxno=283337|http://kdfnews.com/news/articleView.html?idxno=185427|https://ebn.co.kr/news/articleView.html?idxno=1717013|http://enewstoday.co.kr/news/articleView.html?idxno=2450299|https://news.tvchosun.com/site/data/html_dir/2026/07/20/2026072090186.html|https://viva100.com/article/20260720501199|https://etoday.co.kr/news/view/2605331|https://pointdaily.co.kr/news/articleView.html?idxno=312451|https://pinpointnews.co.kr/news/articleView.html?idxno=469847|http://whitepaper.co.kr/news/articleView.html?idxno=264749|http://paxetv.com/news/articleView.html?idxno=277396|https://m-i.kr/news/articleView.html?idxno=1393185|https://businesskorea.co.kr/news/articleView.html?idxno=273262|https://ddaily.co.kr/page/view/2026072016445487604|http://wowtv.co.kr/NewsCenter/News/Read?articleId=A202607200195&t=NN|http://thevaluenews.co.kr/news/view.php?idx=200181|https://ppss.kr/news/articleView.html?idxno=302565|http://the-biz.co.kr/news/articleView.html?idxno=724692|https://smartbizn.com/news/articleView.html?idxno=148912|http://lkp.news/news/articleView.html?idxno=82088|http://smedaily.co.kr/news/articleView.html?idxno=360542|https://fetv.co.kr/news/articleView.html?idxno=306738|https://ziksir.com/news/articleView.html?idxno=140577|https://ekn.kr/web/view.php?key=20260720024224053|https://econovill.com/news/articleView.html?idxno=745646|http://sisacast.kr/news/articleView.html?idxno=97956|https://enetnews.co.kr/news/articleView.html?idxno=52584|https://nocutnews.co.kr/news/6550484|https://tokenpost.kr/news/economy/379465|https://ngonews.kr/news/articleView.html?idxno=233338|https://webeconomy.co.kr/news/articleView.html?idxno=2238065|https://straightnews.co.kr/news/articleView.html?idxno=307278|http://hansbiz.co.kr/news/articleView.html?idxno=851259|https://donga.com/news/Economy/article/all/20260720/134331642/1|http://whitepaper.co.kr/news/articleView.html?idxno=264752|https://thelec.kr/news/articleView.html?idxno=59768,,
1005,042660,한화오션,태국 해군 차기 호위함 사업 최종 발표 임박…한화오션·HD현대 등 6개사 경쟁,"태국 해군 차기 다목적 호위함 1척 도입 사업의 최종 발표가 임박했다. 한화오션과 HD현대중공업을 포함한 글로벌 6개 업체가 기술·가격·산업협력 등을 종합 평가했으며, 한화오션은 2018년 푸미폰 아둔야뎃함 운용 경험을 바탕으로 차세대 호위함 'OCEAN-40F'를 제안했다. 태국 내부 절차와 정치권 공정성 논란으로 인해 아직 최종 발표가 이뤄지지 않은 상태이다.","[뉴스투데이 뚝딱뉴스] 발표 임박한 태국 호위함…K-조선, 동남아 교두...",1,9804,https://news2day.co.kr/article/20260720500149,,
1006,042660,한화오션,"HD현대·네이버, 피지컬 AI 기반 조선 사업 혁신 업무협약 체결",HD한국조선해양은 네이버클라우드와 '피지컬 AI 기반 조선 사업 혁신 업무협약'을 체결했다. 양사는 GPU 인프라와 사내 전용 클라우드 환경을 마련하고 공동 전문조직을 구성해 설계·생산·연구개발에 적용할 AI 모델을 개발하며 기술 검증과 인력 양성을 진행한다. 삼성중공업은 경남 함안에 로봇 배관 공장 '파이프 로보팹'을 가동해 연간 약 10만개의 배관 스풀을 생산하며 비전 AI를 적용했다. 한화오션은 거제사업장의 디지털 생산센터와 로봇을 기반으로 스마트야드 전환을 추진하며 2030년까지 용접 공정을 전면 자동화하는 것을 목표로 하고 있다.,로봇이 배 짓고 소프트웨어로 운항···HD현대·네이버 협력 확대,1,9801,https://smartbizn.com/news/articleView.html?idxno=148873,,
1007,042660,한화오션,"한화오션, 작년 임원 급여 174억 원 지출","한화오션은 2025년 한 해 동안 임원에게 총 174억 원의 급여를 지급했다. 이는 HD한국조선해양(205억 원), 한화에어로스페이스(318억 원), 대한항공(279억 원), CJ대한통운(163억 원)에 이어 운송 업체 중 다섯 번째로 높은 금액이다. HD현대중공업은 임원 급여 100억 원 이상 지출 대상에서 제외되었다.",[데이터 뉴스룸] 운송 업체 중 임원 연봉은 2억 8000만원대…한솔로지스...,1,10298,https://greened.kr/news/articleView.html?idxno=345457,,
1008,042660,한화오션,"한화오션·HD현대중공업, 태국 4000t급 호위함 사업 경쟁…최대 4조원 규모","태국 왕립해군은 2037년까지 호위함 4척을 8척으로 늘리기 위해 175억 바트(약 8000억원) 규모의 4000t급 호위함 도입 사업을 추진 중이며, 이르면 이달 말 우선협상대상자를 선정할 예정이다. HD현대중공업과 한화오션은 제안서를 제출했으며, 싱가포르 ST엔지니어링, 스페인 나반티아, 튀르키예 ASFAT·TAIS 등 총 6개 글로벌 조선사가 입찰에 참여했다. 태국은 현지 건조 비율 20% 이상 및 기술 이전을 조건으로 제시했으며, 두 회사는 각각 동남아 실적과 수주 이력을 강점으로 내세우고 있다.",‘최대 4조’ 태국 호위함 사업자 선정 초읽기…HD현대重· 한화오션 ‘...,1,10293,https://fntimes.com/html/view.php?ud=202607201542402618fa6b69a559_18,,
1009,042660,한화오션,"한화오션 엔지니어링-부산인력개발원, 'Ocean QM DX Academy' 출범","한화오션 엔지니어링은 2026년 7월 20일 오전 11시 한화오션 거제 사업장에서 'Ocean QM DX Academy' 과정 통합 입학식을 개최했다. 이 과정은 고용노동부의 'K-디지털 뉴딜 아카데미' 지원사업으로 진행되며, 7월 20일부터 10월 23일까지 약 3개월간 총 500시간 동안 조선·해양 산업의 디지털 전환(DX) 관련 실무 교육을 실시한다. 총 60명 모집에 200여 명이 지원하여 약 3.3 대 1의 경쟁률을 기록했으며, 부산·경남 지역 청년 30명이 거제 사업장으로 이동해 현장 오리엔테이션과 야드 투어를 진행했다.","한화오션 엔지니어링-부산인력개발원, 'Ocean QM DX Academy' 출범",1,10295,https://lecturernews.com/news/articleView.html?idxno=206739,,
1010,042660,한화오션,"한화, 테크·라이프 분리 인적분할 주총 통과","한화는 2026년 7월 15일 임시주주총회에서 99.95% 찬성률로 분할계획서를 승인했다. 분할 기일은 2026년 8월 1일이며, 순자산 장부가액 기준으로 존속법인 0.7563533, 신설법인 0.2436467의 비율로 분할된다. 한화비전, 한화모멘텀, 한화세미텍, 한화로보틱스 등 테크 계열사와 한화갤러리아, 한화호텔앤드리조트, 아워홈 등 라이프 계열사는 신설법인 '한화머시너리앤서비스홀딩스'에 편입되고, 한화에어로스페이스, 한화오션, 한화솔루션, 한화생명 등 방산·조선·에너지·금융 계열사는 존속법인에 남는다. 기존 주주들은 분할 비율에 따라 두 법인의 주식을 배정받으며, 한화는 2026년 8월 25일 존속법인 변경상장과 신설법인 재상장 절차를 진행할 예정이다.","한화 , '테크·라이프 분리' 분할 주총 통과 … 3형제 승계 가속",1,10290,https://biz.newdaily.co.kr/site/data/html/2026/07/15/2026071500326.html,,
1011,042660,한화오션,"거제가정상담센터, 한화오션 남문 부근에서 '가정폭력 예방·생명존중' 캠페인 실시","거제가정상담센터(센터장 임귀숙)는 지난 8일과 16일 총 2회에 걸쳐 옥포시장과 한화오션 남문 부근에서 시민과 근로자를 대상으로 가정폭력 예방 및 생명존중 인식개선을 위한 '보라데이' 캠페인을 실시했다. 매월 8일로 지정된 '보라데이'는 가정폭력과 아동학대 등 폭력 피해를 조기에 발견하고 예방하기 위해 주변을 관심 있는 시선으로 보자는 의미를 담고 있으며, 이번 캠페인에는 거제경찰서, 시민 자원봉사자들이 함께 참여해 리플릿과 홍보물품을 배부하며 위기 상황에 처한 이웃에 대한 적극적인 관심과 신속한 신고·도움 요청의 중요성을 홍보했다.","거제가정상담센터, '가정폭력 예방·생명존중' 캠페인 실시",1,10793,https://newsgn.com/news/articleView.html?idxno=563155,,
1012,042660,한화오션,"거제외국인근로자지원센터, 2026년 하반기 한국어교육 개강 및 현장 맞춤형 교육 확대","거제외국인근로자지원센터는 2026년 하반기 한국어교육을 개강했으며, 기초·초급·중급반 등 9개 반으로 약 4개월간 운영된다. 삼성중공업과 한화오션 등 지역 조선업체 7개 사업장에 주 1~2회 한국어 강사를 파견해 실용 한국어와 산업현장 용어 중심의 현장 맞춤형 교육을 실시할 예정이다. 센터는 외국인노동자의 생활예절 및 기본 생활 수칙 교육도 함께 진행한다.","거제외국인근로자지원센터, '2026년 하반기 한국어교육' 개강",1,10794,https://newsgn.com/news/articleView.html?idxno=563165,,
1013,042660,한화오션,"한화오션 산업 재해율 2025년 4.94%로 상승, 안전 혁신 선포 및 투자 확대","한화오션의 산업 재해율은 2022년 3.57%, 2023년 3.06%, 2024년 3.34%, 2025년 4.94%로 나타났다. 지난해 국내 전체 산업 재해율은 0.65% 수준이었다. 한화오션은 2024년 10월 대표이사 직속 안전보건 관리 조직(CSHO)을 신설하고, 2024년 11월 각 생산 조직 산하에 안전 파트를 편성했다. 2024년 11월 거제사업장에서 '안전 혁신 선포식'을 열고 20대 안전 혁신 과제를 마련했으며, '중대재해 척결 프로세스(세이프 가드 119)'를 운영하고 있다. 2024년에는 스마트 안전 야드 구축에 310억 원, 위험 장비 개선 등 시설물 투자에 2083억 원을 사용했고, 2025년에는 7641억 원을 투자할 계획이다.",안전! 안전! 안전! 구호 아닌 실천·결과로 이어질까,1,10788,https://idomin.com/news/articleView.html?idxno=2010422,,
1014,042660,한화오션,"한화오션, 2025년 스코프3 탄소배출 4776만8133톤으로 역대 최대 기록","한화오션의 2025년 스코프3 온실가스 배출량은 4776만8133톤(tCO₂eq)으로, 최근 4년 중 가장 높은 수준이다. 전년 대비 16.3% 증가했으며, 2022년 2066만2841톤, 2023년 2906만2171톤에 이어 3년 연속 증가세를 보였다. 배출량의 92.2%(4403만5372톤)는 판매한 선박의 사용 단계에서 발생했고, 사업장 직접 배출(스코프1)은 18만195톤, 간접 배출(스코프2)은 25만7540톤으로 전년 대비 각각 10.9%, 1.8% 감소했다.","한화오션 , 스코프3 탄소배출 4777만톤으로 역대 최대",1,11289,https://esgeconomy.com/news/articleView.html?idxno=16084,,
1015,042660,한화오션,"한화오션, 어로구역에 풍력 바지선 편법 정박…어민 피해 및 관리청 대응","전남광주통합특별시 해남군 월산어촌계 앞 어로구역에 길이 100m 이상의 풍력 바지선 8~9척이 편법 정박하고 있으며, 이로 인해 어민들이 그물을 찢기고 조업 방해를 받고 있다고 주장하고 있다. 신안군 관계자는 한화오션 측이 예인선 항적 자료를 제출해 어로구역 정박 여부를 확인 중이라고 밝혔고, 관리청은 순차적으로 바지선을 빼겠다고 발표했다. 어민들은 올해 그물을 3번 잃었으며, 공사 본격화 시 20척까지 증가할 수 있다고 우려하고 있다.","어로구역 ‘편법 주차’ 풍력 바지선…“그물 찢고 조업 방해, 관리청은...",1,11785,https://hani.co.kr/arti/area/honam/1269081.html,,
1016,042660,한화오션,신안 우이 해상풍력 사업 착공 및 추진 현황,"신안군 우이도 남동측 해상에 390㎿ 규모의 해상풍력 발전단지가 조성되며, 2029년 1월 상업 운전을 목표로 추진 중이다. 사업 지분은 한화오션 26%, 중부발전 19%, SK이터닉스 10%, 현대건설 5%, 미래에너지펀드 40%로 구성되었으며, 총사업비는 약 3조4,000억원이다. 정부는 국민성장펀드 1호 투자사업으로 선정해 1조3,000억원의 정책금융(국민성장펀드 7,500억원, 미래에너지펀드 5,400억원)을 투입하고, 현재 하부구조물 파일 시공이 진행 중이며 내년 5월 하부구조물 설치, 2028년 6월 풍력 터빈 설치를 계획하고 있다.",“에너지 대전환”…전남광주발 ‘바람·햇빛연금’ 확산 모드,1,12784,http://jndn.com/article.php?aid=1784540568436340001,,
1017,042660,한화오션,"한화오션, 2026년까지 2조원 안전 예산 투입 및 2050 탄소중립 목표 추진","한화오션은 2026년까지 2조원을 안전 분야에 투자할 계획이며, 2050년까지 탄소중립을 달성하기 위해 2030년까지 Scope 1+2 배출량을 40% 감축하는 목표를 설정했다. 지난해 온실가스 배출량은 43만7734tCO2eq로 전년 대비 3.9% 감소했으며, 암모니아 연료 적용 핵심 장비 ARMS 기본승인을 획득하고 로터세일 기술을 세계 첫 상업 수주했다. 친환경 매출은 9조6217억9000만원을 기록했으며, EPU(Energy Plant Unit)로 사업 구조를 개편해 풍력·플랜트·에너지 사업을 확장하고 있다.","한화오션 김희철호, 탈탄소와 안전 두 마리 토끼 잡는다",1,13784,http://ftoday.co.kr/news/articleView.html?idxno=362321,,
