article_stock_id,article_id,stock_code,published_at,title,description,body_head,url,suggested_event_id,gold_event_id,label_status,label_note,reference_set_type,evaluation_eligible,qa_reason,qa_warning,event_size,event_start_at,event_end_at,split_unit_id,split_unit_size,split_unit_eligible_size,split_unit_event_count,split_unit_article_count,split_unit_start_at,split_unit_end_at
2720:034020,2720,034020,2026-07-03T07:27:00+00:00,"이재명 대통령, 영남권 첨단산업 발전비전 국민보고회 | 연합뉴스","왼쪽부터 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동관 한화그룹 부회장, 이 대통령, 장재훈 현대차그룹 부회장, 정재헌 SK텔레콤 대표이사 사장, 문혁수 LG이노텍 사장...","이미지 확대 (진주=연합뉴스) 김도훈 기자 = 이재명 대통령이 3일 경남 진주시에서 열린 영남권 첨단산업 발전비전 국민보고회에서 투자협약식이 끝난 뒤 참석자들과 기념촬영을 하고 있다. 왼쪽부터 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동관 한화그룹 부회장, 이 대통령, 장재훈 현대차그룹 부회장, 정재헌 SK텔레콤 대",https://yna.co.kr/view/PYH20260703120400013?input=1196m,034020_evt_198,034020_gold_021,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00,SU_497d79d513,11,11,1,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00
2719:034020,2719,034020,2026-07-03T07:28:00+00:00,"이재명 대통령, 영남권 첨단산업 발전비전 국민보고회 | 연합뉴스","왼쪽부터 추경호 대구시장, 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동관 한화그룹 부회장, 이 대통령, 장재훈 현대차그룹 부회장, 정재헌 SK텔레콤 대표이사 사장, 문혁수...","이미지 확대 (진주=연합뉴스) 김도훈 기자 = 이재명 대통령이 3일 경남 진주시에서 열린 영남권 첨단산업 발전비전 국민보고회에서 투자협약식이 끝난 뒤 참석자들과 기념촬영을 하고 있다. 왼쪽부터 추경호 대구시장, 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동관 한화그룹 부회장, 이 대통령, 장재훈 현대차그룹 부회장, 정",https://yna.co.kr/view/PYH20260703120700013?input=1196m,034020_evt_198,034020_gold_021,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00,SU_497d79d513,11,11,1,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00
2718:034020,2718,034020,2026-07-03T07:30:00+00:00,"이재명 대통령, 영남권 첨단산업 발전비전 국민보고회 | 연합뉴스","박완수 경남지사, 이철우 경북지사, 김상욱 울산시장, 추경호 대구시장, 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동관 한화그룹 부회장, 이 대통령, 장재훈 현대차그룹...","이미지 확대 (진주=연합뉴스) 김도훈 기자 = 이재명 대통령이 3일 경남 진주시에서 열린 영남권 첨단산업 발전비전 국민보고회에서 투자협약식이 끝난 뒤 참석자들과 기념촬영을 하고 있다. 박완수 경남지사, 이철우 경북지사, 김상욱 울산시장, 추경호 대구시장, 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동관 한화그룹 부회장",https://yna.co.kr/view/PYH20260703121400013?input=1196m,034020_evt_198,034020_gold_021,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00,SU_497d79d513,11,11,1,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00
2716:034020,2716,034020,2026-07-03T07:33:00+00:00,영남권 첨단산업 발전비전 투자협약식 | 연합뉴스,"왼쪽부터 박완수 경남지사, 이철우 경북지사, 김상욱 울산시장, 추경호 대구시장, 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동관 한화그룹 부회장, 장재훈 현대차그룹 부회장...","이미지 확대 (진주=연합뉴스) 김도훈 기자 = 3일 경남 진주시에서 열린 영남권 첨단산업 발전비전 국민보고회 투자협약식에 참석한 기업인과 지자체장, 정부 참석자들이 세리머니 뒤 박수치고 있다. 왼쪽부터 박완수 경남지사, 이철우 경북지사, 김상욱 울산시장, 추경호 대구시장, 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동",https://yna.co.kr/view/PYH20260703121800013?input=1196m,034020_evt_198,034020_gold_021,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00,SU_497d79d513,11,11,1,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00
2715:034020,2715,034020,2026-07-03T07:34:00+00:00,"이재명 대통령, 영남권 첨단산업 발전비전 국민보고회 | 연합뉴스","왼쪽부터 박완수 경남지사, 이철우 경북지사, 김상욱 울산시장, 추경호 대구시장, 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동관 한화그룹 부회장, 이 대통령, 장재훈...","이미지 확대 (진주=연합뉴스) 김도훈 기자 = 이재명 대통령이 3일 경남 진주시에서 열린 영남권 첨단산업 발전비전 국민보고회에서 투자협약식이 끝난 뒤 참석자들과 기념촬영을 하고 있다. 왼쪽부터 박완수 경남지사, 이철우 경북지사, 김상욱 울산시장, 추경호 대구시장, 전재수 부산시장, 정연인 두산에너빌리티 부회장, 노태문 삼성전자 대표이사 사장, 김동관 한화그",https://yna.co.kr/view/PYH20260703121900013?input=1196m,034020_evt_198,034020_gold_021,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00,SU_497d79d513,11,11,1,11,2026-07-03T07:10:00+00:00,2026-07-03T07:34:00+00:00
2684:034020,2684,034020,2026-07-03T20:00:00+00:00,내주 경남 '트리븐김해' 398가구 분양[분양캘린더],"두산에너빌리티 가 공급하는 '트리븐김해'는 지하 3층~지상 최고 20층, 6개동, 전용면적 84~217㎡, 총 398가구 규모의 단지다. 부산김해경전철 연지공원역을 도보로 이동할 수 있고 김해대로와 금관대로를 통한 차량 이동도...","이재명 대통령, ""문화 힘으로 인류 유산 지키고 세계평화에 기여"" 국내 최대 파충류·양서류 박람회, '2026 코리아 렙타일쇼' ""불길 안 잡히는 쿠팡 물류센터 붕괴 위험에 주민 긴급 대피령 인천의 한 물류센터에서 발생한 불이 확산돼 이틀째 진화 작업이 이어지는 가운데, 지방자치단체가 건물 붕괴 위험으로 주민 대피령을 내렸다. 인천 서해구는 19일 오후 1",https://newsis.com/view/NISX20260703_0003695477,034020_evt_229,034020_gold_016,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,8,2026-07-02T06:32:00+00:00,2026-07-04T15:04:00+00:00,SU_38e485919b,8,8,1,8,2026-07-02T06:32:00+00:00,2026-07-04T15:04:00+00:00
2682:034020,2682,034020,2026-07-03T22:00:00+00:00,[부동산캘린더] 내주 경남 김해 '트리븐김해' 398가구 분양 | 연합뉴스,"두산에너빌리티 가 경남 김해시 내동 243-1번지 일원에 분양하는 '트리븐김해'는 지하 3층∼지상 최고 20층, 6개동, 전용면적 84∼217㎡, 총 398가구 규모다. 부산김해경전철 연지공원역을 걸어서 이용할 수 있고...",오진송 기자 구독 구독중 이전 다음 이미지 확대 트리븐김해 조감도 [트리븐김해 웹페이지 갈무리. 재판매 및 DB 금지] (세종=연합뉴스) 오진송 기자 = 다음 주 전국에서 398가구가 분양에 나선다. 4일 부동산R114에 따르면 7월 둘째 주 전국 1개 단지에서 398가구가 청약을 진행한다. 경남 김해시 내동에는 '트리븐김해'가 공급된다. 두산에너빌리티가,https://yna.co.kr/view/AKR20260703132100003?input=1195m,034020_evt_229,034020_gold_016,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,8,2026-07-02T06:32:00+00:00,2026-07-04T15:04:00+00:00,SU_38e485919b,8,8,1,8,2026-07-02T06:32:00+00:00,2026-07-04T15:04:00+00:00
2680:034020,2680,034020,2026-07-03T22:06:00+00:00,내주 경남 김해 '트리븐김해' 398가구 분양,"두산에너빌리티 가 경남 김해시 내동 일원에 분양하는 '트리븐김해'는 지하 3층∼지상 최고 20층, 6개동, 전용면적 84∼217㎡, 총 398가구 규모다. 부산김해경전철 연지공원역을 걸어서 이용할 수 있고, 김해대로와...",SNS 기사보내기 페이스북(으)로 기사보내기 트위터(으)로 기사보내기 URL복사(으)로 기사보내기 이메일(으)로 기사보내기 다른 공유 찾기 기사저장 이 기사를 공유합니다 닫기 다음 주 전국에서 398가구가 분양에 나선다. 4일 부동산R114에 따르면 7월 둘째 주 전국 1개 단지에서 398가구가 청약을 진행한다. 사진=유토이미지 경남 김해시 내동에는 '트리,https://slist.kr/news/articleView.html?idxno=749504,034020_evt_229,034020_gold_016,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,8,2026-07-02T06:32:00+00:00,2026-07-04T15:04:00+00:00,SU_38e485919b,8,8,1,8,2026-07-02T06:32:00+00:00,2026-07-04T15:04:00+00:00
2672:034020,2672,034020,2026-07-04T01:00:00+00:00,[청년일보] 내주 전국 398가구 분양…김해 '트리븐김해' 청약 진행,"이번 주 청약 단지는 두산에너빌리티 가 경남 김해시 내동 243-1번지 일원에 공급하는 '트리븐김해'다. 단지는 지하 3층~지상 최고 20층, 6개 동, 전용면적 84~217㎡, 총 398가구 규모로 조성된다. 교통 여건은 부산김해경전철...","【 청년일보 】 내주 전국에서는 총 398가구가 청약에 나선다. 공급 물량은 경남 김해시 내동 '트리븐김해' 1개 단지로, 김포·부천·거제에서는 견본주택이 문을 열며 하반기 분양 시장이 이어질 전망이다. 4일 부동산R114에 따르면, 7월 둘째 주 전국에서는 1개 단지, 총 398가구가 일반분양에 나선다. 이번 주 청약 단지는 두산에너빌리티가 경남 김해시",https://youthdaily.co.kr/news/article.html?no=222290,034020_evt_229,034020_gold_016,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,8,2026-07-02T06:32:00+00:00,2026-07-04T15:04:00+00:00,SU_38e485919b,8,8,1,8,2026-07-02T06:32:00+00:00,2026-07-04T15:04:00+00:00
2676:034020,2676,034020,2026-07-03T23:02:00+00:00,[부동산캘린더] 전국 6곳 874가구 청약 진행… 한산한 분양시장 - 딜사이트,"같은 날 두산에너빌리티 는 경남 김해시 내동 일원에 조성하는 '트리븐 김해'의 1순위 청약을 진행한다. 단지는 지하 3층~지상 20층, 6개 동, 전용면적 84~217㎡, 총 398가구 규모다. 한편 당첨자 발표는 '펜타힐즈W 1단지...","[딜사이트 김정은 기자] 다음주 분양시장은 본격적인 여름 비수기를 앞두고 청약 물량이 큰 폭으로 감소했다. 수도권은 오피스텔 중심의 소규모 공급이 이어지고, 지방에서는 충남 천안과 경남 김해 등에서 아파트 청약이 진행된다. 4일 부동산 전문 리서치업체 리얼투데이에 따르면 7월 둘째 주에는 전국 6곳에서 총 874가구(오피스텔 포함, 행복주택 제외)가 청약",https://dealsite.co.kr/articles/164764,034020_evt_236,034020_gold_023,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-03T23:02:00+00:00,2026-07-05T00:40:00+00:00,SU_dcc622e018,2,2,1,2,2026-07-03T23:02:00+00:00,2026-07-05T00:40:00+00:00
2654:034020,2654,034020,2026-07-05T00:40:00+00:00,"[이번주 분양] 전국 6곳, 874가구 청약 진행… 한산한 분양시장","사진제공= 두산에너빌리티 7월 둘째 주에는 전국 6곳에서 총 874가구(오피스텔 포함, 행복주택 제외)가 청약 접수를 받는다. 이는 7월 첫째 주 청약 물량 대비 약 87.5% 감소한 수치로, 본격적인 여름 비수기를 앞두고 청약...","당첨자 발표 13곳 진행, 모델하우스 오픈·정당 계약 ‘0’곳 예정 트리븐김해 조감도. 사진제공=두산에너빌리티 [오피니언뉴스=김기범 기자] 7월 둘째 주에는 전국 6곳에서 총 874가구(오피스텔 포함, 행복주택 제외)가 청약 접수를 받는다. 이는 7월 첫째 주 청약 물량 대비 약 87.5% 감소한 수치로, 본격적인 여름 비수기를 앞두고 청약 시장이 숨 고르",http://opinionnews.co.kr/news/articleView.html?idxno=141047,034020_evt_236,034020_gold_023,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,2,2026-07-03T23:02:00+00:00,2026-07-05T00:40:00+00:00,SU_dcc622e018,2,2,1,2,2026-07-03T23:02:00+00:00,2026-07-05T00:40:00+00:00
2629:034020,2629,034020,2026-07-05T23:51:00+00:00,"두산에너빌, 발전기 모니터링 시스템 사업 확대 속도","두산에너빌리티 는 크리에이텍 울산공장에서 비아이즈 해외 원전 진출 기념 및 협력을 위한 업무협약(MOU)‘을 체결했다고 6일 밝혔다. 비아이즈는 설비 사고를 예방하는 모니터링 시스템으로, 발전기 회전축에 전류를...","[이데일리 김성진 기자] 두산에너빌리티는 크리에이텍 울산공장에서 비아이즈 해외 원전 진출 기념 및 협력을 위한 업무협약(MOU)‘을 체결했다고 6일 밝혔다. 비아이즈는 설비 사고를 예방하는 모니터링 시스템으로, 발전기 회전축에 전류를 전달하는 부품인 브러시(Brush)의 전류, 온도, 진동, 마모량을 실시간으로 측정해 이상 징후를 조기에 감지하는 역할을 한",https://edaily.co.kr/news/newspath.asp?newsid=02266486645511896,034020_evt_276,034020_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2628:034020,2628,034020,2026-07-05T23:52:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대","두산에너빌리티 가 설비 대형 사고를 사전 차단하는 무인 자동화 모니터링 시스템을 앞세워 글로벌 발전 시장 공략에 속도를 낸다. 수동 점검에 의존하던 기존 방식을 실시간 진단 기술로 대체하며, 체코 원전 공급을...","[파이낸셜뉴스] 두산에너빌리티가 설비 대형 사고를 사전 차단하는 무인 자동화 모니터링 시스템을 앞세워 글로벌 발전 시장 공략에 속도를 낸다. 수동 점검에 의존하던 기존 방식을 실시간 진단 기술로 대체하며, 체코 원전 공급을 신호탄 삼아 국내외 원전·화력발전소 전반으로 진단 및 서비스 솔루션 영토를 확장한다는 구상이다. 두산에너빌리티는 진동·소음 엔지니어링",http://fnnews.com/news/202607060848574388,034020_evt_276,034020_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2626:034020,2626,034020,2026-07-05T23:53:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대","두산에너빌리티 가 발전기 모니터링 시스템 'B-EYES' 사업을 확대하기 위해 진동·소음 분야 엔지니어링 회사 크리에이텍과 업무협약을 체결했다고 6일 밝혔다. B-EYES는 발전기 회전축의 브러시 전류, 온도, 진동...","두산에너빌리티, 발전기 모니터링 시스템 사업 확대 기사입력 : 2026년07월06일 08:53 최종수정 : 카카오톡 페이스북 트위터 밴드 프린트 ※ 본문 글자 크기 조정 더 작게 작게 보통 크게 더 크게 닫기 ※ 번역할 언어 선택 -- 선택 -- [서울=뉴스핌] 김연순 기자 = 두산에너빌리티가 발전기 모니터링 시스템 'B-EYES' 사업을 확대하기 위해 진",https://newspim.com/news/view/20260706000139,034020_evt_276,034020_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2625:034020,2625,034020,2026-07-05T23:57:00+00:00,"두산에너빌, 발전기 모니터링 시스템 사업 확대..체코 원전 공급 - 머니투데이",두산에너빌리티 는 진동·소음 분야 엔지니어링 회사인 크리에이텍 울산공장에서 'B-EYES(비아이즈) 해외 원전 진출 기념 및 협력을 위한 업무협약(MOU)'을 체결했다고 6일 밝혔다. B-EYES는 발전기 회전축에 전류를 전달하는...,"두산에너빌리티 (69,700원 ▼3,300 -4.52%) 는 진동∙소음 분야 엔지니어링 회사인 크리에이텍 울산공장에서 'B-EYES(비아이즈) 해외 원전 진출 기념 및 협력을 위한 업무협약(MOU)'을 체결했다고 6일 밝혔다. B-EYES는 발전기 회전축에 전류를 전달하는 부품인 브러시(Brush)의 전류, 온도, 진동, 마모량을 실시간으로 측정해 이상 징",https://mt.co.kr/industry/2026/07/07/2026070608434188084,034020_evt_276,034020_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2623:034020,2623,034020,2026-07-06T00:00:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대",지난 3일 크리에이텍 울산공장에서 진행된 'B-EYES 해외 원전 진출 기념 및 협력을 위한 업무협약식'에서 김덕수 두산에너빌리티 TM설계 담당(오른쪽)과 최태묵 크리에이텍 대표이사가 기념 촬영을 하고 있다. (사진...,크리에이텍과 협력 위한 업무협약 체결 지난 3일 크리에이텍 울산공장에서 진행된 'B-EYES 해외 원전 진출 기념 및 협력을 위한 업무협약식'에서 김덕수 두산에너빌리티 TM설계 담당(오른쪽)과 최태묵 크리에이텍 대표이사가 기념 촬영을 하고 있다. (사진=두산에너빌리티) [뉴스케이프 전수영 기자] 두산에너빌리티가 발전기의 운전 신뢰성을 높일 수 있는 모니터링,http://newscape.co.kr/news/articleView.html?idxno=123108,034020_evt_276,034020_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2616:034020,2616,034020,2026-07-06T00:08:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대…체코 원전 공급 발판",두산에너빌리티 가 개발한 발전기 브러시 모니터링 시스템 'B-EYES'. [사진= 두산에너빌리티 ] 두산에너빌리티 는 진동·소음 분야 엔지니어링 기업 크리에이텍과 울산공장에서 'B-EYES(비아이즈) 해외 원전 진출 기념 및...,두산에너빌리티가 개발한 발전기 브러시 모니터링 시스템 ‘B-EYES’. [사진=두산에너빌리티] 두산에너빌리티는 진동·소음 분야 엔지니어링 기업 크리에이텍과 울산공장에서 'B-EYES(비아이즈) 해외 원전 진출 기념 및 협력을 위한 업무협약(MOU)'을 체결하고 발전기 진단 솔루션의 국내외 사업 확대를 추진한다고 6일 밝혔습니다. B-EYES는 발전기 브러시,http://paxetv.com/news/articleView.html?idxno=276438,034020_evt_276,034020_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2615:034020,2615,034020,2026-07-06T00:10:00+00:00,"두산에너빌, 발전기 모니터링 시스템 사업 확대···""체코 원전 공급 토대"" - 서울파이낸스",두산에너빌리티 가 국내 협력사와 손잡고 독자 개발한 발전기 모니터링 시스템을 체코 원전에 공급할 방침이다. 이를 기반으로 국내 및 해외 발전기 모니터링 사업 확대에 속도가 붙을 전망이다. 두산에너빌리티 는 6일...,글자크기 설정 기사의 본문 내용은 이 글자크기로 변경됩니다. 두산에너빌리티가 개발한 발전기 모니터링 시스템 '비아이즈' (사진=두산에너빌리티) [서울파이낸스 김완일 기자] 두산에너빌리티가 국내 협력사와 손잡고 독자 개발한 발전기 모니터링 시스템을 체코 원전에 공급할 방침이다. 이를 기반으로 국내 및 해외 발전기 모니터링 사업 확대에 속도가 붙을 전망이다.,https://seoulfn.com/news/articleView.html?idxno=632713,034020_evt_276,034020_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2600:034020,2600,034020,2026-07-06T00:35:00+00:00,"두산에너빌, 발전기 모니터링 사업 확대…체코 원전 공급",두산에너빌리티 가 발전기 모니터링 시스템 사업 확대에 속도를 내고 있다. 두산에너빌리티 는 진동·소음 분야 엔지니어링 회사인 크리에이텍과 'B-EYES(비아이즈) 해외 원전 진출 기념 및 협력을 위한 업무협약(MOU)'을...,"한경TV는 귀하의 경제 습관에 도움을 드립니다. 지금 경제 소식 구독하고 소중한 자산을 모으고 불리세요. 두산에너빌, 발전기 모니터링 사업 확대…체코 원전 공급 한국경제TV와 파트너는 금융투자업자가 아닌 유사투자자문업자로 개별적인 투자 상담과 자금 운영이 불가합니다. 본 사이트에서 제공되는 모든 정보는 투자판단의 참고자료로 원금 손실이 발생할 수 있으며,",http://wowtv.co.kr/NewsCenter/News/Read?articleId=A202607060037&t=NN,034020_evt_276,034020_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2597:034020,2597,034020,2026-07-06T00:36:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대 … 체코 원전 공급",뉴데일리 이미현 기자 = 두산에너빌리티 가 발전기 운전 신뢰성을 높이는 모니터링 시스템 사업을 확대한다. 두산에너빌리티 는 진동·소음 분야 엔지니어링 기업 크리에이텍과 발전기 모니터링 시스템 'B-EYES(비아이즈)...,"""주말·야간 문 닫습니다"" … 최고가격제에 직영 vs 자영 주유소 갈등 폭발 [단독] “미래 먹거리 있어야 딜” … GS칼텍스·LG화학 친환경 항공유로 돌파구 찾는다 현대차 노조는 반대하는데 … 에코프로, 휴머노이드 로봇 도입 잠잠한 까닭은 '원가 500원 뛰었는데 고작 30원 인상' … 정부 압박에 LPG 업계 비명 돌아온 원전 생태계 … 두산에너빌리티,",https://biz.newdaily.co.kr/site/data/html/2026/07/06/2026070600045.html,034020_evt_276,034020_gold_024,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2619:034020,2619,034020,2026-07-06T00:01:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대…'크리에이텍'과 협력",두산에너빌리티 는 발전기 모니터링 시스템 사업을 확대하기 위해 진동∙소음 분야 엔지니어링 회사인 크리에이텍 울산공장에서 '비아이즈'(B-EYES) 해외 원자력 발전 진출 기념·협력을 위한 업무협약(MOU)’을 체결했다고...,"(서울=뉴스1) 황진중 기자 = 두산에너빌리티는 발전기 모니터링 시스템 사업을 확대하기 위해 진동∙소음 분야 엔지니어링 회사인 크리에이텍 울산공장에서 '비아이즈'(B-EYES) 해외 원자력 발전 진출 기념·협력을 위한 업무협약(MOU)’을 체결했다고 6일 밝혔다. 비아이즈는 발전기 회전축에 전류를 전달하는 부품인 브러시(Brush)의 전류, 온도, 진동,",https://news1.kr/industry/general-industry/6218422,034020_evt_282,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2617:034020,2617,034020,2026-07-06T00:08:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대 나서",이투데이=김해욱 기자 | 공동 개발사 크리에이텍과 MOU 체결 두산에너빌리티 는 진동·소음 분야 엔지니어링 회사인 ‘크리에이텍’의 울산공장에서 ‘비아이즈 해외 원전 진출 기념 및 협력을 위한 업무협약(MOU)’을...,"▲3일 크리에이텍 울산공장에서 진행된 ‘비아이즈 해외 원전 진출 기념 및 협력을 위한 업무협약식’에서 김덕수(오른쪽) 두산에너빌리티 TM설계 담당, 최태묵 크리에이텍 대표이사가 기념 촬영을 하고 있다. (사진제공=두산에너빌리티) 두산에너빌리티는 진동·소음 분야 엔지니어링 회사인 ‘크리에이텍’의 울산공장에서 ‘비아이즈 해외 원전 진출 기념 및 협력을 위한 업",https://etoday.co.kr/news/view/2600480,034020_evt_282,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
2610:034020,2610,034020,2026-07-06T00:23:00+00:00,"두산에너빌리티, 발전기 모니터링 시스템 사업 확대 | 연합뉴스",두산에너빌리티 가 발전기 운전 신뢰성을 높이는 모니터링 시스템 사업을 확대한다. 두산에너빌리티 는 진동·소음 분야 엔지니어링 기업 크리에이텍과 발전기 모니터링 시스템 'B-EYES(비아이즈)' 사업 협력을 위한...,김윤구 기자 구독 구독중 이전 다음 이미지 확대 (서울=연합뉴스) 김윤구 기자 = 두산에너빌리티[034020]가 발전기 운전 신뢰성을 높이는 모니터링 시스템 사업을 확대한다. 두산에너빌리티는 진동·소음 분야 엔지니어링 기업 크리에이텍과 발전기 모니터링 시스템 'B-EYES(비아이즈)' 사업 협력을 위한 업무협약(MOU)을 체결했다고 6일 밝혔다. B-EYE,https://yna.co.kr/view/AKR20260706026900003?input=1195m,034020_evt_282,034020_gold_024,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00,SU_b9da2492d9,58,58,1,58,2026-07-05T23:51:00+00:00,2026-07-07T01:14:00+00:00
